created_at,id_str,full_text,user.location,entities.hashtags,retweeted_status.full_text
Mon Oct 24 23:58:29 +0000 2022,1584695858976542721,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷",,"[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:58:28 +0000 2022,1584695852891013120,"🗳️🇧🇷: ex presidente José Sarney declara voto em Lula (PT). o ex presidente também criticou o orçamento secreto, criado em 2019 por Jair Bolsonaro (PL).

#Sarney #JoseSarney #Lula #Eleições2022 #NDMnasEleições https://t.co/bEBYZvYOOy",,"[{'text': 'Sarney', 'indices': [153, 160]}, {'text': 'JoseSarney', 'indices': [161, 172]}, {'text': 'Lula', 'indices': [173, 178]}, {'text': 'Eleições2022', 'indices': [179, 192]}, {'text': 'NDMnasEleições', 'indices': [193, 208]}]",
Mon Oct 24 23:58:27 +0000 2022,1584695849807843328,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Rio Grande do Sul,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:58:27 +0000 2022,1584695849279377409,"""Estamos criando Movimentos Separatistas pautados pelo ódio e pela intolerância política no Brasil"".  (Wando Gomes)

#brasil #Eleicoes2022","Sao Paulo, Brasil","[{'text': 'brasil', 'indices': [117, 124]}, {'text': 'Eleicoes2022', 'indices': [125, 138]}]",
Mon Oct 24 23:58:25 +0000 2022,1584695842472329216,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:58:24 +0000 2022,1584695839007440896,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:58:21 +0000 2022,1584695823266643969,"RT @muriloffagundes: ATENÇÃO: Moraes acaba de responder à campanha de Bolsonaro sobre supostas veiculações de rádio desiguais para Lula

""O…","Brasília, Brasil",[],"ATENÇÃO: Moraes acaba de responder à campanha de Bolsonaro sobre supostas veiculações de rádio desiguais para Lula

""Os fatos [...] não foram acompanhados de qualquer prova e/ou documento sério, limitando-se o representante a juntar um suposto e apócrifo relatório""

#Eleições2022"
Mon Oct 24 23:58:19 +0000 2022,1584695815104122881,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","São Gonçalo, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:58:18 +0000 2022,1584695810633379840,"RT @aosfatos: NO AR. Na reta final da campanha, a Jovem Pan reage a investigação eleitoral autorizada pelo TSE.

O Radar Aos Fatos mostra c…",Brasil,[],"NO AR. Na reta final da campanha, a Jovem Pan reage a investigação eleitoral autorizada pelo TSE.

O Radar Aos Fatos mostra como falas de comentaristas da emissora têm relação direta com redes desinformativas.

Confira 👇
https://t.co/JOgBMDajHq

#Eleições2022 #votecomfatos https://t.co/81A2Bbzgbl"
Mon Oct 24 23:58:13 +0000 2022,1584695792681779201,"RT @JHFonseca: A menos que seja comprovada a acusação, o pronunciamento do Ministro das Comunicações me parece mais uma semente para o paco…",,[],"A menos que seja comprovada a acusação, o pronunciamento do Ministro das Comunicações me parece mais uma semente para o pacote completo de contestação: censura prévia a documentário, censura à Jovem Pan, censura aos perfis aliados e *fugazi?* fraude nas rádios? #Eleicoes2022"
Mon Oct 24 23:58:12 +0000 2022,1584695785438208000,"RT @choquei: 🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto…",,[],"🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto). #Eleições2022"
Mon Oct 24 23:58:11 +0000 2022,1584695781952434178,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,Brasil,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:58:11 +0000 2022,1584695780706697216,"RT @portalR7: Salário mínimo subirá acima da inflação, garante Bolsonaro https://t.co/HOJImhx190 #R7 #portalr7 #SabatinaNaRecord #OVotoNaRe…",,"[{'text': 'R7', 'indices': [97, 100]}, {'text': 'portalr7', 'indices': [101, 110]}, {'text': 'SabatinaNaRecord', 'indices': [111, 128]}]","Salário mínimo subirá acima da inflação, garante Bolsonaro https://t.co/HOJImhx190 #R7 #portalr7 #SabatinaNaRecord #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:58:10 +0000 2022,1584695779561967616,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Jaraguá do Sul, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:58:10 +0000 2022,1584695778928623616,"RT @jnascim: Seis dias para o 2°T das #Eleições2022 
✳️ @Casimiro apoiando Lula: 1M ❤️
✳️ Atlas: Lula 53 x Jair 47
✳️ Ipec: Lula 54 x Jair…",,"[{'text': 'Eleições2022', 'indices': [38, 51]}]","Seis dias para o 2°T das #Eleições2022 
✳️ @Casimiro apoiando Lula: 1M ❤️
✳️ Atlas: Lula 53 x Jair 47
✳️ Ipec: Lula 54 x Jair 46
✳️ Passe livre em Sampa e DF
✳️ Total: 24 capitais com passe livre
✳️ TCU pede suspensão consignado AB
✳️ Jair descompensado com ad do PT https://t.co/TBFQTsFw1b"
Mon Oct 24 23:58:10 +0000 2022,1584695778320097280,Começaram a narrativa faltando uma semana pra derrota. kkkkkkkkkkkkkkkkkkkkk Como são previsíveis jss.... #Eleições2022 https://t.co/S9TCUtER6L,,"[{'text': 'Eleições2022', 'indices': [106, 119]}]",
Mon Oct 24 23:58:08 +0000 2022,1584695772041269248,"RT @JHFonseca: ***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE M…",,[],"***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022"
Mon Oct 24 23:58:08 +0000 2022,1584695768442494976,"RT @opovo: Liderados por Tasso, empresários defendem voto em Lula ""em defesa da democracia""

#Eleições2022 #Eleições2022opovo 
https://t.co…",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'Eleições2022opovo', 'indices': [107, 125]}]","Liderados por Tasso, empresários defendem voto em Lula ""em defesa da democracia""

#Eleições2022 #Eleições2022opovo 
https://t.co/Fil9TBO8sL"
Mon Oct 24 23:58:05 +0000 2022,1584695759102181377,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:58:03 +0000 2022,1584695747349745664,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈","Varginha, Brasil","[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:57:56 +0000 2022,1584695718681677824,"Observando a propaganda política do candidato B.., percebo que utilizam a digitalização do governo. Ora, isso é tão óbvio em tempos atuais. Nem é uma conquista, é uma obrigação! Aliás, fazer o bem para a coletividade c/ o $ público é obrigação de todo gestor!! 
#Eleicoes2022",,"[{'text': 'Eleicoes2022', 'indices': [262, 275]}]",
Mon Oct 24 23:57:55 +0000 2022,1584695715032600576,"#OsPingosNosIs
#Bolsonaro22 #ViraBrasil O Gado, não enxerga! #TarcisiodeFreitas #TarcisioGovernadorSP10 #TarcisioGovernadorSP2022 #TarcisioGovernadorSP10 #SÃOPAULO #saopaulo #RiodeJaneiro #MinasGerais #bolsonaro #Eleiçoes2022 #Eleições2022 #ViraVoto https://t.co/qrfrTDYzou",,"[{'text': 'OsPingosNosIs', 'indices': [0, 14]}, {'text': 'Bolsonaro22', 'indices': [15, 27]}, {'text': 'ViraBrasil', 'indices': [28, 39]}, {'text': 'TarcisiodeFreitas', 'indices': [61, 79]}, {'text': 'TarcisioGovernadorSP10', 'indices': [80, 103]}, {'text': 'TarcisioGovernadorSP2022', 'indices': [104, 129]}, {'text': 'TarcisioGovernadorSP10', 'indices': [130, 153]}, {'text': 'SÃOPAULO', 'indices': [154, 163]}, {'text': 'saopaulo', 'indices': [164, 173]}, {'text': 'RiodeJaneiro', 'indices': [174, 187]}, {'text': 'MinasGerais', 'indices': [188, 200]}, {'text': 'bolsonaro', 'indices': [201, 211]}, {'text': 'Eleiçoes2022', 'indices': [212, 225]}, {'text': 'Eleições2022', 'indices': [226, 239]}, {'text': 'ViraVoto', 'indices': [240, 249]}]",
Mon Oct 24 23:57:54 +0000 2022,1584695711056420865,RT @Estadao: PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/…,Porto Alegre,"[{'text': 'Eleicoes2022', 'indices': [112, 125]}]",PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/4tRhoTOMo6
Mon Oct 24 23:57:50 +0000 2022,1584695694908362752,"RT @portalR7: Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portal…",Brasil,"[{'text': 'SabatinaNaRecord', 'indices': [86, 103]}, {'text': 'R7', 'indices': [128, 131]}]","Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portalr7 #Eleições2022 #OVotoNaRecord"
Mon Oct 24 23:57:47 +0000 2022,1584695683025862656,"RT @UOLNoticias: Amanhã temos a #SabatinaUOLFolha com @jeronimoba13, candidato do PT ao governo da Bahia

Jerônimo vai ser entrevistado por…","Brasília, Brasil","[{'text': 'SabatinaUOLFolha', 'indices': [32, 49]}]","Amanhã temos a #SabatinaUOLFolha com @jeronimoba13, candidato do PT ao governo da Bahia

Jerônimo vai ser entrevistado por @KennedyAlencar,  @carlosmadeiro e @jppitombo 

Fique ligado nos canais abaixo a partir das 16h! 

#Eleições2022 #UOLEleições2022 https://t.co/JeP0ONWP91"
Mon Oct 24 23:57:44 +0000 2022,1584695668064784384,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:57:43 +0000 2022,1584695664365031424,"Netinho está desesperado, foi o melhor prefeito 8X, numa eleição no mínimo estanha, já que essa afirmação não foi feita por um instituto de pesquisa. #Eleicoes2022","Salvador, Brasil","[{'text': 'Eleicoes2022', 'indices': [150, 163]}]",
Mon Oct 24 23:57:40 +0000 2022,1584695652998844416,RT @Estadao: PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/…,,"[{'text': 'Eleicoes2022', 'indices': [112, 125]}]",PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/4tRhoTOMo6
Mon Oct 24 23:57:40 +0000 2022,1584695652466167808,"RT @portalR7: Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portal…",United States,"[{'text': 'SabatinaNaRecord', 'indices': [86, 103]}, {'text': 'R7', 'indices': [128, 131]}]","Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portalr7 #Eleições2022 #OVotoNaRecord"
Mon Oct 24 23:57:39 +0000 2022,1584695650293526529,RT @tracklist: 🚨 Lula (PT) tem 50% das intenções de voto contra 43% de Jair Bolsonaro (PL) em nova pesquisa divulgada pelo Ipec. #Eleicoes2…,no seu coração ,[],🚨 Lula (PT) tem 50% das intenções de voto contra 43% de Jair Bolsonaro (PL) em nova pesquisa divulgada pelo Ipec. #Eleicoes2022 https://t.co/s0TBOOoddJ
Mon Oct 24 23:57:37 +0000 2022,1584695639744475137,"RT @AntonioCGRodri: 👉🏽URGENTE: MINISTRO DAS COMUNICAÇÕES DENÚNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS…",,[],"👉🏽URGENTE: MINISTRO DAS COMUNICAÇÕES DENÚNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022"
Mon Oct 24 23:57:36 +0000 2022,1584695637177606144,"""eu não tenho uma foto com ele"" falou o pai do menino de 18 anos contratado com salário de 9,8 mil. #robertojefferson #LulaPresidente20221️⃣3️⃣ #Eleicoes2022","Recife, Brasil","[{'text': 'robertojefferson', 'indices': [100, 117]}, {'text': 'LulaPresidente20221️⃣3️⃣', 'indices': [118, 143]}, {'text': 'Eleicoes2022', 'indices': [144, 157]}]",
Mon Oct 24 23:57:34 +0000 2022,1584695629208440833,"RT @jabuticabasc: As pesquisas eleitorais influenciam o seu voto? Amanhã, iremos esclarecer as divergências que têm surgido entre as pesqui…","Rio de Janeiro, Brasil",[],"As pesquisas eleitorais influenciam o seu voto? Amanhã, iremos esclarecer as divergências que têm surgido entre as pesquisas eleitorais deste ano. Participe da nossa enquete e não perca!
#mulherespodcasters #eleições2022 #política #pesquisaeleitoral 
https://t.co/58YTWXAJ82"
Mon Oct 24 23:57:33 +0000 2022,1584695625056399362,"EMISSORAS COMETEM CRIME ELEITORAL A FAVOR DE LULA

https://t.co/QuNnJaTLN4

#Brasil #Eleições #Eleições2022 #TSE #Fabio #Ministro #Comunicaçãoes #Lula #PT #Crimeeleitoral #Emissoras #Sabotagem #tveradioregional #sandromoraes #Noticias #jornal https://t.co/VBFzstXpXP","Várzea Paulista, Brasil","[{'text': 'Brasil', 'indices': [76, 83]}, {'text': 'Eleições', 'indices': [84, 93]}, {'text': 'Eleições2022', 'indices': [94, 107]}, {'text': 'TSE', 'indices': [108, 112]}, {'text': 'Fabio', 'indices': [113, 119]}, {'text': 'Ministro', 'indices': [120, 129]}, {'text': 'Comunicaçãoes', 'indices': [130, 144]}, {'text': 'Lula', 'indices': [145, 150]}, {'text': 'PT', 'indices': [151, 154]}, {'text': 'Crimeeleitoral', 'indices': [155, 170]}, {'text': 'Emissoras', 'indices': [171, 181]}, {'text': 'Sabotagem', 'indices': [182, 192]}, {'text': 'tveradioregional', 'indices': [193, 210]}, {'text': 'sandromoraes', 'indices': [211, 224]}, {'text': 'Noticias', 'indices': [225, 234]}, {'text': 'jornal', 'indices': [235, 242]}]",
Mon Oct 24 23:57:32 +0000 2022,1584695620455260161,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:57:31 +0000 2022,1584695615635992576,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:57:31 +0000 2022,1584695613782110209,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",!¡🧃 ｡˚me and hanako at the coffee maker ٪.          ᴖ ᴈ ᴖ~🔪    !she/he¡,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:57:30 +0000 2022,1584695612020297729,"A prestação de contas de ALAN RICK MIRANDA, candidato(a) ao cargo de Senador pelo UNIÃO-AC foi atualizada junto ao site do Tribunal Superior Eleitoral (TSE).
Mais detalhes 👇

#Eleições2022 #DivulgaCandContas #PrestaçãoContasEleitorais #CampanhaEleitoral",,"[{'text': 'Eleições2022', 'indices': [175, 188]}, {'text': 'DivulgaCandContas', 'indices': [189, 207]}, {'text': 'PrestaçãoContasEleitorais', 'indices': [208, 234]}, {'text': 'CampanhaEleitoral', 'indices': [235, 253]}]",
Mon Oct 24 23:57:30 +0000 2022,1584695609163845633,"Vamos apostar que o TSE, vai investigar o próprio sistema do TSE e vai dizer que os números estão errados mas as propagandas estão certas, conforma auditoria interna do próprio TSE

#Eleicoes2022
#BolsonaroPresidente22 https://t.co/GjRHZ4t725","Santo André, Brasil","[{'text': 'Eleicoes2022', 'indices': [182, 195]}, {'text': 'BolsonaroPresidente22', 'indices': [196, 218]}]",
Mon Oct 24 23:57:29 +0000 2022,1584695608668917760,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Citagazzé,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:57:29 +0000 2022,1584695607733923841,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷",,"[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:57:28 +0000 2022,1584695602721718272,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:57:26 +0000 2022,1584695592412147712,"ATENÇÃO: Moraes acaba de responder à campanha de Bolsonaro sobre supostas veiculações de rádio desiguais para Lula

""Os fatos [...] não foram acompanhados de qualquer prova e/ou documento sério, limitando-se o representante a juntar um suposto e apócrifo relatório""

#Eleições2022","Brasília, Brasil","[{'text': 'Eleições2022', 'indices': [267, 280]}]",
